id,english_word,persian_translation,example_sentence,persian_example,phonetic,category,level,created_at,last_reviewed,next_review,ease_factor,repetition,interval,is_favorite
2013,dowry,مهریه,"The dowry tradition varies by culture.","سنت مهریه در فرهنگ‌های مختلف متفاوت است.","/ˈdaʊ.ri/","اجتماعی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2014,doze,چرت زدن,"He was dozing on the sofa.","او روی مبل چرت می‌زد.","/dəʊz/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2015,dozen,دوازده تایی,"I bought a dozen eggs.","من دوازده عدد تخم مرغ خریدم.","/ˈdʌz.ən/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2016,dozen,ده‌ها (به صورت جمع),"Dozens of people attended.","ده‌ها نفر شرکت کردند.","/ˈdʌz.ənz/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2017,draft/draught,پیش‌نویس,"I'll send you the first draft.","پیش‌نویس اول را برای شما می‌فرستم.","/drɑːft/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2018,drag,کشیدن,"Drag the file to the folder.","فایل را به پوشه بکشید.","/dræɡ/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2019,drain,زهکشی,"The drain is clogged.","زهکشی مسدود شده است.","/dreɪn/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2020,drain,خالی کردن,"Drain the pasta before adding sauce.","پاستا را قبل از اضافه کردن سس خالی کنید.","/dreɪn/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2021,drama,درام,"She studies drama at university.","او در دانشگاه درام مطالعه می‌کند.","/ˈdrɑː.mə/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2022,dramatic,دراماتیک,"There was a dramatic change in weather.","تغییر دراماتیکی در هوا رخ داد.","/drəˈmæt.ɪk/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2023,dramatically,به شدت,"Prices increased dramatically.","قیمت‌ها به شدت افزایش یافت.","/drəˈmæt.ɪ.kəl.i/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2024,drapery,پرده‌دوزی,"The drapery in the theater was beautiful.","پرده‌دوزی تئاتر زیبا بود.","/ˈdreɪ.pər.i/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2025,draw,کشیدن (نقاشی),"She likes to draw portraits.","او دوست دارد پرتره بکشد.","/drɔː/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2026,draw,کشیدن (مسابقه),"The game ended in a draw.","بازی به تساوی کشید.","/drɔː/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2027,drawer,کشو,"Put the socks in the top drawer.","جوراب‌ها را در کشوی بالا بگذار.","/drɔːr/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2028,drawing,نقاشی,"He made a drawing of his dog.","او نقاشی از سگش کشید.","/ˈdrɔː.ɪŋ/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2029,dread,ترس شدید,"I dread going to the dentist.","من از رفتن به دندانپزشکی وحشت دارم.","/dred/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2030,dreadful,وحشتناک,"The accident was dreadful.","حادثه وحشتناک بود.","/ˈdred.fəl/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2031,dream,رویا,"I had a strange dream last night.","دیشب رویای عجیبی دیدم.","/driːm/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2032,dream,رویا دیدن,"I dreamt about flying.","درباره پرواز رویا دیدم.","/driːm/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2033,dreamy,رویایی,"She has a dreamy expression.","او حالتی رویایی دارد.","/ˈdriː.mi/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2034,dress,لباس,"She wore a beautiful dress.","او لباس زیبایی پوشیده بود.","/dres/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2035,dress,لباس پوشیدن,"Get dressed quickly!","سریع لباس بپوش!","/dres/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2036,dressed,لباس پوشیده,"Are you dressed yet?","آیا هنوز لباس پوشیده‌ای؟","/drest/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2037,drill,مته,"The dentist used a drill.","دندانپزشک از مته استفاده کرد.","/drɪl/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2038,drink,نوشیدنی,"Would you like a drink?","آیا نوشیدنی می‌خواهید؟","/drɪŋk/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2039,drink,نوشیدن,"I drink coffee every morning.","من هر صبح قهوه می‌نوشم.","/drɪŋk/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2040,drinkable,قابل نوشیدن,"Is this water drinkable?","آیا این آب قابل نوشیدن است؟","/ˈdrɪŋ.kə.bəl/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2041,drive,رانندگی کردن,"Can you drive a car?","آیا می‌توانی رانندگی کنی؟","/draɪv/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2042,drive,رانندگی,"Let's go for a drive.","بیایید برای رانندگی برویم.","/draɪv/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2043,driver,راننده,"The taxi driver was friendly.","راننده تاکسی دوستانه بود.","/ˈdraɪ.vər/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2044,driver's license/driving licence,گواهینامه رانندگی,"I got my driver's license last week.","من هفته گذشته گواهینامه رانندگی گرفتم.","/ˈdraɪ.vəz ˌlaɪ.səns/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2045,droop,آویزان شدن,"The flowers drooped in the heat.","گل‌ها در گرما آویزان شدند.","/druːp/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2046,drop,قطره,"A drop of water fell on the page.","قطره‌ای آب روی صفحه افتاد.","/drɒp/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2047,drop,انداختن,"Don't drop the glass!","لیوان را نینداز!","/drɒp/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2048,dropout,ترک تحصیل,"He was a college dropout.","او ترک تحصیل کرده دانشگاه بود.","/ˈdrɒp.aʊt/","تحصیلی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2049,drought,خشکسالی,"The drought ruined the crops.","خشکسالی محصولات را نابود کرد.","/draʊt/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2050,drown,غرق شدن,"Be careful not to drown in the pool.","مواظب باش در استخر غرق نشوی.","/draʊn/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2051,drug,دارو,"The doctor prescribed a new drug.","دکتر داروی جدیدی تجویز کرد.","/drʌɡ/","سلامتی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2052,drugstore,داروخانه,"I'll stop by the drugstore on my way home.","در راه برگشت به داروخانه سر می‌زنم.","/ˈdrʌɡ.stɔːr/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2053,drum,طبل,"He plays the drum in a band.","او در یک گروه طبل می‌زند.","/drʌm/","موسیقی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2054,drunk,مست,"He got drunk at the party.","او در مهمانی مست شد.","/drʌŋk/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2055,dry,خشک,"The clothes are dry now.","لباس‌ها الآن خشک شده‌اند.","/draɪ/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2056,dry,خشک کردن,"Dry your hands with this towel.","دست‌هایت را با این حوله خشک کن.","/draɪ/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2057,duck,اردک,"There are ducks in the pond.","اردک‌هایی در حوضچه هستند.","/dʌk/","حیوانات","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2058,dude,رفیق,"Hey dude, what's up?","هی رفیق، چه خبر؟","/djuːd/","محاوره‌ای","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2059,due,سررسید,"The rent is due on the first.","اجاره در روز اول ماه سررسید می‌شود.","/djuː/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2060,duel,دوئل,"The two knights fought a duel.","دو شوالیه با هم دوئل کردند.","/ˈdjuː.əl/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2061,dull,کسل‌کننده,"The lecture was rather dull.","سخنرانی نسبتاً کسل‌کننده بود.","/dʌl/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2062,dumb,گنگ,"He was struck dumb with amazement.","او از حیرت گنگ شده بود.","/dʌm/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2063,dump,زباله‌دانی,"Take the trash to the dump.","زباله را به زباله‌دانی ببر.","/dʌmp/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2064,dump,انداختن,"He dumped his clothes on the floor.","او لباس‌هایش را روی زمین انداخت.","/dʌmp/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2065,duplicate,تکثیر کردن,"Please duplicate this document.","لطفاً این سند را تکثیر کنید.","/ˈdjuː.plɪ.keɪt/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2066,duplication,تکثیر,"The duplication of keys is prohibited.","تکثیر کلیدها ممنوع است.","/ˌdjuː.plɪˈkeɪ.ʃən/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2067,during,در طول,"I'll call you during the break.","در طول استراحت به تو زنگ می‌زنم.","/ˈdjʊə.rɪŋ/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2068,dust,غبار,"The furniture was covered in dust.","مبلمان با غبار پوشیده شده بود.","/dʌst/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2069,dustbin,سطل زباله,"Throw it in the dustbin.","آن را در سطل زباله بینداز.","/ˈdʌst.bɪn/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2070,dusty,غبارآلود,"The old books were very dusty.","کتاب‌های قدیمی بسیار غبارآلود بودند.","/ˈdʌs.ti/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2071,duty,وظیفه,"It's my duty to help you.","کمک به شما وظیفه من است.","/ˈdjuː.ti/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2072,duty-free,معاف از مالیات,"I bought perfume at the duty-free shop.","من عطر را از فروشگاه معاف از مالیات خریدم.","/ˌdjuː.tiˈfriː/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2073,duvet,پتوی لحافی,"I need a thicker duvet in winter.","در زمستان به پتوی لحافی ضخیم‌تری نیاز دارم.","/ˈduː.veɪ/","خانه","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2074,DVD,دی‌وی‌دی,"Let's watch a DVD tonight.","بیا امشب یک دی‌وی‌دی تماشا کنیم.","/ˌdiː.viːˈdiː/","تکنولوژی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2075,dwarf,کوتوله,"Snow White lived with seven dwarfs.","سفیدبرفی با هفت کوتوله زندگی می‌کرد.","/dwɔːf/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2076,dye,رنگ کردن,"She dyed her hair red.","او موهایش را قرمز رنگ کرد.","/daɪ/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2077,dynamic,پویا,"The market is very dynamic.","بازار بسیار پویا است.","/daɪˈnæm.ɪk/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2078,dynasty,سلسله,"The Ming dynasty ruled China.","سلسله مینگ بر چین حکومت می‌کرد.","/ˈdɪn.ə.sti/","تاریخ","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2079,each,هر,"Each student has a textbook.","هر دانش‌آموز یک کتاب درسی دارد.","/iːtʃ/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2080,each,هر کدام,"They cost $10 each.","هر کدام 10 دلار قیمت دارند.","/iːtʃ/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2081,each other,یکدیگر,"They love each other.","آنها یکدیگر را دوست دارند.","/ˌiːtʃ ˈʌð.ər/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2082,eager,مشتاق,"The children were eager to start.","بچه‌ها مشتاق شروع کردن بودند.","/ˈiː.ɡər/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2083,eagerly,با اشتیاق,"She waited eagerly for the results.","او با اشتیاق منتظر نتایج بود.","/ˈiː.ɡə.li/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2084,eagerness,اشتیاق,"His eagerness to learn is admirable.","اشتیاق او برای یادگیری قابل تحسین است.","/ˈiː.ɡə.nəs/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2085,eagle,عقاب,"An eagle circled overhead.","یک عقاب بالای سر چرخید.","/ˈiː.ɡəl/","حیوانات","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2086,ear,گوش,"My ear hurts.","گوشم درد می‌کند.","/ɪər/","بدن","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2087,earache,درد گوش,"I have an earache.","من گوش درد دارم.","/ˈɪə.reɪk/","سلامتی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2088,early,زود,"I woke up early today.","من امروز زود بیدار شدم.","/ˈɜː.li/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2089,early,ابتدایی,"In the early 20th century...","در اوایل قرن بیستم...","/ˈɜː.li/","عمومی","A1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2090,earn,کسب کردن,"He earns $50,000 a year.","او سالانه 50,000 دلار درآمد دارد.","/ɜːn/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2091,earnest,جدی,"She made an earnest promise.","او قولی جدی داد.","/ˈɜː.nɪst/","عمومی","B1",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2092,earnings,درآمد,"The company announced record earnings.","شرکت درآمد رکوردی را اعلام کرد.","/ˈɜː.nɪŋz/","مالی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2093,earring,گوشواره,"She lost one of her earrings.","او یکی از گوشواره‌هایش را گم کرد.","/ˈɪə.rɪŋ/","پوشاک","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2094,earth,زمین,"The Earth revolves around the Sun.","زمین به دور خورشید می‌چرخد.","/ɜːθ/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2095,earthquake,زلزله,"The earthquake damaged many buildings.","زلزله به بسیاری از ساختمان‌ها آسیب زد.","/ˈɜːθ.kweɪk/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2096,ease,آسانی,"He passed the test with ease.","او با آسانی از آزمون گذشت.","/iːz/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2097,ease,کاهش دادن,"The medicine should ease the pain.","دارو باید درد را کاهش دهد.","/iːz/","عمومی","B2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2098,easily,به آسانی,"You can easily find it online.","می‌توانی به آسانی آن را آنلاین پیدا کنی.","/ˈiː.zɪ.li/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2099,east,شرق,"The sun rises in the east.","خورشید از شرق طلوع می‌کند.","/iːst/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2100,east,شرق,"The sun rises in the east.","خورشید از شرق طلوع می‌کند.","/iːst/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
2101,east,شرقی,"We took the east road.","ما جاده شرقی را گرفتیم.","/iːst/","عمومی","A2",2025-07-30 12:00:00,,2025-07-31 12:00:00,2.5,0,1,False
